id,text,label
52988,Dayanmadi,dayanmadı
52989,Dərinliyə,dərinliyə
52990,eleseydim,eləsəydim
52991,mecburide,məcburidə
52992,avtomobildi,avtomobildir
52993,qeydiyyatlı,qeydiyyatlı
52994,imthnda,imtahanda
52995,bədii,bədii
52996,Mustafa,Mustafa
52997,Zolaginda,zolağında
52998,gelmir?biz,gəlmir
52999,neyliyir,neyləyir
53000,sizse,sizsə
53001,gəliridir,gəliridir
53002,fikrimce,fikrimcə
53003,Dəqiqləşdirmək,dəqiqləşdirmək
53004,magistratura,magistratura
53005,bilmelidimi,bilməlidirmi
53006,Yığılmış,yığılmış
53007,təşəkkül,təşəkkül
53008,Bizdədə,bizdə də
53009,Perdeye,pərdəyə
53010,Taniyirsan,tanıyırsan
53011,Xeyire,xeyirə
53012,dayanamam,dayana bilmərəm
53013,əleykum,əleyküm
53014,avtomagistral,avtomagistral
53015,yüksüz,yüksüz
53016,söznü,sözünü
53017,cari,cari
53018,nəşrin,nəşrin
53019,sürək,sürək
53020,Mall,mal
53021,gözlədiyim,gözlədiyim
53022,zolagidisa,zolağıdırsa
53024,etmrəmsə,etmirəmsə
53025,Ümidim,ümidim
53026,inceleyib,incələyib
53027,Gozun,gözün
53028,durması,durması
53029,qeyri-rezidentin,qeyri-rezidentin
53030,hamsl,hamısı
53031,Durmani,durmanı
53032,soruşa,soruşa
53033,geyd,qeyd
53034,qoymuşduğe,qoymuşduq
53036,Ümidvaram,ümid varam
53037,Muzdla,muzdla
53038,ekseriyet,əksəriyyət
53039,hörməti,hörməti
53041,bununda,bunun da
53042,rastlaşmamışam,rastlaşmamışam
53043,başmı,başımı
53044,erazisine,ərazisinə
53045,meselelerini,məsələlərini
53046,müddəalarına,müddəalarına
53047,sakitdiy,sakitlik
53048,sərnişin(1+8)dən,sərnişin
53049,suallarina,suallarına
53050,ixtisasimla,ixtisasımla
53051,kəsişmələr,kəsişmələr
53052,Xeber,xəbər
53053,vərəqəsini,vərəqəsini
53054,almiwdim,almışdım
53055,gozumu,gözümü
53056,Dongedir,döngədir
53057,kreditlər,kreditlər
53058,alinsaydi,alınsaydı
53059,defekt,defekt
53060,itməsin,itməsin
53061,istiqametide,istiqaməti də
53062,Oldugun,olduğun
53063,dayanacaqsa,dayanacaqsa
53064,aparatlari,aparatları
53065,eserdi,əsərdir
53066,DüZdü,düzdür
53067,biıərki,bilər ki
53068,Ixu,oxu
53069,nağıldı,nağıldır
53070,qatila,qatıla
53071,nzəərdə,nəzərdə
53072,tondusa,tondursa
53073,gülsün,gülsün
53074,pozitiv,pozitiv
53075,relsdən,relsdən
53076,ilkindi,ilkindir
53077,istəmədilər,istəmədilər
53078,alici,alıcı
53079,Yadımnan,yadımdan
53080,birnizi,birinizi
53081,ayini,ayını
53082,buler,bilər
53083,Sayılmır,sayılmır
53084,bosaldirig,boşaldırıq
53085,Cvb2,cavab
53086,radiusla,radiusla
53087,surusme,sürüşmə
53088,mizah,mizah
53089,cekmeye,çəkməyə
53090,topdansatis,topdan satış
53091,bilənnən,biləndən
53092,1oldu,1 oldu
53093,Qanunvericiliyi,qanunvericiliyi
53094,InwAllah,inşAllah
53095,Tanıdım,tanıdım
53096,bitirmisəm,bitirmişəm
53097,məsfə,məsafə
53098,100le,100-lə
53099,almışdım,almışdım
53100,olyr,olur
53101,deqede,dəqiqə də
53102,getsek,getsək
53103,Ediler,edilər
53104,qəlz,qəliz
53105,öyrene,öyrənə
53106,Nəzirlik,Nazirlik
53107,Yaxindan,yaxından
53108,Sabahınız,sabahınız
53109,aramiza,aramıza
53110,Gozlerine,gözlərinə
53111,lovheciyini,lövhəciyini
53112,doktorantura,doktorantura
53113,olmadım,olmadım
53114,Ezberim,əzbərim
53115,edrde,edir də
53116,lezzeti,ləzzəti
53117,Tarana,Təranə
53118,Mali,malı
53119,minin,minin
53120,Lupa,lupa
53121,bilmish,bilmiş
53122,3bal,3 bal
53123,öyrənsinlər,öyrənsinlər
53124,zamanlardakı,zamanlardakı
53125,manevrin,manevrin
53126,hamsindan,hamısından
53127,istə,istə
53128,olmasaa,olmasa
53129,Sigortalardan,sığortalardan
53130,maraqldı,maraqlıdır
53132,alandakı,alandakı
53133,işlənib,işlənib
53134,perevod,perevod
53135,Saxlamali,saxlamalı
53136,kotabda,kitabda
53137,bilərdə,bilər də
53138,kitablarinnan,kitablarından
53139,əsasla,əsasla
53140,tutmalıdır?(sveteforla,tutmalıdır
53141,tqdk,tqdk
53142,düşmançalıqdı,düşmənçilikdir
53143,Mühərriksiz,mühərriksiz
53144,Girən,girən
53145,yazdiq,yazdıq
53146,weffafligini,şəffaflığını
53147,Haziran,hazıram
53148,rusdu,rusdur
53149,sabahlarin,sabahların
53150,Cavablarida,cavabları da
53151,cekide,çəkidə
53152,dəqq,dəqiq
53153,deyiley,deyilək
53154,cixdaw,çıxdaş
53155,Oradada,orada da
53156,Qax,Qax
53157,taxmalıdır,taxmalıdır
53158,Keçirməliyik,keçirməliyik
53159,5il,5 il
53160,Bayaq,bayaq
53161,Genceden,Gəncədən
53162,qurasdirıma,quraşdırılma
53163,dəyişərdi,dəyişərdi
53164,aza,aza
53165,wekilli,şəkilli
53166,firlanmir,fırlanmır
53167,keçməsə,keçməsə
53168,telebleri,tələbləri
53169,Kecide,keçidə
53170,Yoxam,yoxam
53172,oluruqda,oluruq da
53173,VERSIN,versin
53174,fikiriniz,fikriniz
53175,Hərkəsin,hərkəsin
53176,cavablayardi,cavablayardı
53177,Mağazaya,mağazaya
53178,Cavabdada,cavabda da
53179,bacarsaz,bacarsanız
53180,Сан,can
53181,deyəcəylər,deyəcəklər
53182,enis,eniş
53184,Naxcıvan,Naxçıvan
53185,20-də,20-də
53186,ödənildi,ödənildi
53187,düzgündür,düzgündür
53188,shetler,şərtlər
53189,dövrlərdə,dövrlərdə
53190,Həəəəəə,hə
53191,dadına,dadına
53192,4duz,4 düz
53193,alkoqol,alkoqol
53194,kateqoriyanin,kateqoriyanın
53195,3demiwdiler,3 demişdilər
53196,vaksini,vaksini
53197,qarşıməzdakı,qarşımızdakı
53198,deyenden,deyəndən
53199,tereflerimizi,tərəflərimizi
53200,QR,QR
53201,Nazirlər,nazirlər
53202,Gunahimi,günahımı
53203,obyektini,obyektini
53204,kagizin,kağızın
53205,edeceksiniz,edəcəksiniz
53207,atardlnlz,atardınız
53209,Baxrsız,baxırsınız
53210,varırıq,varıq
53211,gedibsen,gedibsən
53212,Donduyu,döndüyü
53213,variantida,variantı da
53214,gununu,gününü
53215,casdiricidir,çaşdırıcı
53216,Girmey,girmək
53217,yazda,yaz da
53218,qurtarandan,qurtarandan
53219,Aqresiyalıq,aqqressiyalıq
53220,öyrədirik,öyrədirik
53221,Çoxluq,çoxluq
53222,otenler,ötənlər
53223,nömrəsidi,nömrəsidir
53225,D)yalnız,yalnız
53226,nizamlayıcıdı,nizamlayıcıdır
53227,yazilirsiz,yazılırsınız
53228,dayan+dur,dayan
53229,qoşulacam,qoşulacam
53230,silərdim,silərdim
53231,mənsuliyyətə,məsuliyyətə
53232,Fevralın,fevralın
53233,taninir,tanınır
53234,Kitabların,kitabların
53235,Ödənişi,ödənişi
53236,dayandıqları,dayandıqları
53237,diqqetzislik,diqqətsizlik
53238,pozduqda,pozduqda
53239,qoshqusuz,qoşqusuz
53240,baskadan,başqadan
53241,yoldaşm,yoldaşım
53242,usdu,üstü
53243,Məcburiyə,məcburriyyət
53244,oyrenesen,öyrənəsən
53245,cavablandira,cavablandıra
53246,yaxşisi,yaxşısı
53247,etibarlidir,etibarlıdır
53248,verecekdin,verəcəkdin
53249,max,max
53250,kapitaldan,kapitaldan
53251,ezver,əzbər
53252,bəydi,bəydir
53253,qurupun,qrupun
53254,dayanmaqdı,dayanmaqdır
53255,Bugen,bugün
53256,Oxumadım,oxumadım
53257,getmedlidide,getməlidir də
53259,quraq,quraq
53260,taç,tac
53261,saytinin,saytının
53262,Biliyinize,biliyinizə
53263,agrliq,ağırlıq
53264,umumiden,ümumidən
53265,salmisan,salmısan
53266,Arasdirin,araşdırın
53267,qarisdirib,qarışdırıb
53268,sinesi,sinəsi
53269,deqiqleshdire,dəqiqləşdirə
53270,bilrdm,bilirdim
53271,kütləsinnən,kütləsindən
53272,bilərəmsə,bilərəmsə
53273,qeydiyyatinda,qeydiyyatında
53274,Kaspi,kaspi
53275,qaldırılmalıdır,qaldırılmalıdır
53276,deyirdinn,deyirdin
53278,aldıq,aldıq
53279,Tələsmirem,tələsmirəm
53281,dostun,dostun
53282,belasiz,bəlasız
53283,Sms,sms
53284,rayonları,rayonları
53285,oyrenmisen,öyrənmisən
53286,lazimei,lazımdır
53287,nelerise,nələrisə
53288,heyecanla,həyəcanla
53290,prablemlidi,problemlidir
53291,30-dan,30-dan
53292,bilavasite,bilavasitə
53293,verirmiw,verirmiş
53294,yazilmayibdi,yazılmayıbdır
53296,silmesez,silməsəniz
53297,Günay,Günay
53298,enini,enini
53299,vermemeliyik,verməməliyik
53300,Tesdə,testə
53302,alındığını,alındığını
53303,isleyrdm,işləyirdim
53304,Soruçaram,soruşaram
53305,Məllimdə,müəllim də
53306,Tapsan,tapsan
53307,vurmasin,vurmasın
53308,bilee,bilə
53309,silinirdi,silinirdi
53310,başyolda,baş yolda
53312,anormaldı,anormaldır
53313,Dəqiqləşdirilən,dəqiqləşdirilən
53314,əzbərə,əzbərə
53315,izahinda,izahında
53316,gordumm,gördüm
53317,misalları,misalları
53318,Esq,eşq
53319,İstiqraz,istiqraz
53320,yerisin,yerisin
53321,pusu,pusu
53322,yetərli,yetərli
53323,çatdıq,çatdıq
53324,tüklərdə,tüklərdə
53325,girişi,girişi
53326,avtomibil,avtomobil
53327,Doldururam,doldururam
53328,teserrüfatı,təsərrüfatı
53329,Omur,ömür
53330,məntiqində,məntiqində
53331,yazmadm,yazmadım
53332,qaranliqda,qaranlıqda
53333,Aftobus-,avtobus
53334,Məntəqəsi,məntəqəsi
53335,silmek,silmək
53336,shertlere,şərtlərə
53337,xoşları,xoşları
53338,ashagiya,aşağıya
53339,aqressivsiz,aqressivsiniz
53340,herhalda,hərhalda
53341,arıtq,artıq
53342,barmaqlari,barmaqları
53344,Sohbetnen,söhbətlə
53345,iledek,ilədək
53347,eylesdiyi,əyləşdiyi
53348,saxlamisiz,saxlamısınız
53349,ETMIR,etmir
53350,casdirdime,çaşdırdım
53351,birlik,birlik
53352,Dayanmanin,dayanmanın
53353,Hesabda,hesabda
53354,verilməzdi,verilməzdir
53355,getseler,getsələr
53356,itirdiyim,itirdiyim
53357,bəyannaməni,bəyannaməni
53358,Mecelleden,məcəllədən
53359,şekildede,şəkildə də
53360,Mallarin,malların
53361,zolagları,zolaqları
53362,uzadı,uzadır
53363,buraxılmır,buraxılmır
53364,bazasi,bazası
53365,Birdəki,birdəki
53366,asanti,asandır
53367,wuweni,şüşəni
53368,kecirmelisiz,keçirməlisiniz
53369,bakıdı,Bakıdır
53371,məsləhətinizi,məsləhətinizi
53372,72azn,72azn
53373,cekim,çəkim
53374,xidmətdidə,xidmətdir də
53375,təşkilatının,təşkilatının
53377,Tekrarlanan,təkrarlanan
53378,anlawildi,anlaşıldı
53379,soldadı,soldadır
53380,400-800m,400-800m
53382,işarələrindən,işarələrindən
53383,dondermek,döndərmək
53384,saxlanilib,saxlanılıb
53386,ödyr,ödəyir
53387,urəyim,ürəyim
53388,yigmisdim,yığmışdım
53389,darixmiwam,darıxmışam
53391,arzular,arzular
53392,öyrənsəydim,öyrənsəydim
53393,muhasibatligdan,mühasibatlıqdan
53394,qruplarinda,qruplarında
53395,trayektoriyada,trayektoriyada
53396,dushmuyun,düşməyin
53397,işləmisiniz,işləmisiniz
53398,versiyasına,versiyasına
53400,islediyiniz,işlədiyiniz
53401,Fərziyyə,Fərziyyə
53402,keçmek,keçmək
53403,aviasiya,aviasiya
53404,girmelisen,girməlisən
53405,direwib,dirəşib
53406,olunmali,olunmalı
53407,salacag,salacaq
53408,depoya,depoya
53410,bileceyi,biləcəyi
53411,cxir,çıxır
53412,Gorursen,görürsən
53413,Sillll,sil
53414,yazmadin,yazmadın
53416,8nəfərədək,8 nəfərədək
53417,Bilmey,bilmək
53418,emeliyatı,əməliyyatı
53419,kecsez,keçsəniz
53420,Araq,araq
53421,o?))qabaqda,qabaqda
53422,estafurullah,əstəğfürullah
53423,deqiqelik,dəqiqəlik
53424,hanisi,hansı
53425,hefdelerle,həftələrlə
53426,UZAQ,uzaq
53427,yanvarın,yanvarın
53428,donəndə,dönəndə
53429,göstərmişdir,göstərmişdir
53430,girishde,girişdə
53431,soruşduğum,soruşduğum
53432,Demişdi,demişdir
53433,qoyduz,qoydunuz
53434,Xirdalan,Xırdalan
53435,ayilib,ayılıb
53436,qalası,qalası
53437,bizdədi,bizdədir
53438,yazdırdığlm,yazdırdığım
53439,durammaz,dura bilməz
53440,Herbiri,hərbiri
53441,4metrden,4 metrdən
53442,senedlerim,sənədlərim
53443,Mühasib,mühasib
53444,ingilisdilinde,ingilisdilində
53446,manatdr,manatdır
53447,avtomagda,avtomatda
53448,Orkhan,Orxan
53449,dairedəki,dairədəki
53450,Nazirlik,nazirlik
53451,qeseydi,qəşəngdir
53452,qonşunun,qonşunun
53453,ərzə,ərizə
53455,Hecde,heç də
53456,düşenler,düşənlər
53457,orxan,Orxan
53458,qeydnedib,qeyd edib
53459,imiski,imiş ki
53460,usdunsen,üstünsən
53461,apararq,apararıq
53462,gunduzdu,gündüzdür
53463,Xacmazdi,Xaçmazdır
53464,yuxardan,yuxarıdan
53465,müfəttişliyinin,müfəttişliyinin
53466,yandirmalidi,yandırmalıdır
53467,ardıcıllıg,ardıcıllıq
53468,cixibsiz,çıxıbsınız
53470,idarələrin,idarələrin
53471,Burdakl,buradakı
53472,Tehlukesizlik,təhlükəsizlik
53473,bildirərəm,bildirərəm
53474,etmemisiz,etməmisiniz
53475,Heftede,həftədə
53476,elemi,eləmi
53477,çıxda,çıx da
53478,ixracatçı,ixracatçı
53479,deyəbilərsiz,deyə bilərsiniz
53480,müqavile,müqavilə
53481,velosipedlə,velosipedlə
53482,Cetindiki,çətindir ki
53483,Martada,martda
53484,oynayr,oynayır
53485,kemersiz,kəmərsiz
53486,taleyin,taleyin
53487,Mawinsiz,maşınsız
53488,isiqforun,işıqforun
53489,zəmanət,zəmanət
53490,Hans,hansı
53491,vermәlidir,vermәlidir
53492,durduq,durduq
53493,qoşqusuz,qoşqusuz
53494,Eyniehemiyyetli,eyni əhəmiyyətli
53495,yezdadanda,yezdadan da
53496,povorotniki,povorotniki
53497,edebiler,edə bilər
53498,bitəhər,birtəhər
53499,bilmirdik,bilmirdik
53500,Sizinde,sizin də
53501,hekk,həll
53502,qadaganir,qadağandır
53503,mehdud,məhdud
53504,legvi,ləğvi
53505,yeterlidi,yetərlidir
53506,sirketidi,şirkətidir
53507,hələəsə,hələ də
53508,semestr,semestr
53509,gedərsən,gedərsən
53510,Directe,directə
53511,tutardı,tutardı
53512,düşürsən,düşürsən
53513,kategoriya,kateqoriya
53514,nolubki,nolub ki
53515,hesablıyır,hesablayır
53516,olunmursa,olunmursa
53517,öyrənilməlidi,öyrənilməlidir
53518,qaldırmafan,qaldırmadan
53519,qarışdırırsınız,qarışdırırsınız
53520,diriy,deyirik
53521,verilməyibsə,verilməyibsə
53522,cavablariyla,cavablarıyla
53523,sayı10,sayı 10
53524,bilirsənki,bilirsən ki
53525,stajı,stajı
17000,məsləhətləri,məsləhətləri
17001,qoydumki,qoydum ki
17002,elavelerinizi,əlavələrinizi
17003,evlənəcəyi,evlənəcəyi
17004,uzaxdasan,uzaqdasan
17005,idarelerin,idarələrin
17006,başlamadan,başlamadan
17007,tapılmadı,tapılmadı
17008,İkram,İkram
17009,turbosuz,turbosuz
17010,vererdi,verərdi
17011,otağına,otağına
17012,ustasıdır,ustasıdır
17013,proyekt,proyekt
17014,görə,görə
17015,ôlümün,ölümün
17016,aça,aça
17017,sondurmek,söndürmək
17018,terim,tərim
17019,aldım,aldım
17021,getmeyib,getməyib
17022,elinnen,əlindən
17023,qayıtdı,qayıtdı
17024,razvala,razvala
17025,ailede,ailədə
17026,maşınla,maşınla
17027,baxışımız,baxışımız
17028,kompleksli,kompleksli
17029,edirsiniz,edirsiniz
17030,google,google
17031,görünməsin,görünməsin
17032,qaldirmaq,qaldırmaq
17033,yadimdan,yadımdan
17034,həqiqət,həqiqət
17035,dizaynerem,dizaynerəm
17036,getmirsen,getmirsən
17037,düşünıcəy,düşünəcək
17038,oluruq,oluruq
17039,yarısının,yarısının
17040,DƏLƏDUZ,dələduz
17041,qısqanır,qısqanır
17042,Vəziyyətlə,vəziyyətlə
17043,keçmişini,keçmişini
17045,ediremki,edirəm ki
17046,sakini,sakini
17047,yaxshidi,yaxşıdı
17048,istemirdim,istəmirdim
17049,axtarışlar,axtarışlar
17050,sheyi,şeyi
17051,çatsın,çatsın
17052,hezzalan,həzz alan
17053,gorende,görəndə
17054,qarşilaşiram,qarşılaşıram
17055,Dəhşət,dəhşət
17056,hisseleri,hissələri
17057,mərkəzindədir,mərkəzindədir
17058,planımda,planımda
17059,seherde,səhər də
17060,dusunmusdum,düşünmüşdüm
17061,Bunlar,bunlar
17062,danişanda,danışanda
17063,eşq,eşq
17064,quran,quran
17065,evlənmiyəcəm,evlənməyəcəyəm
17066,qalmisdim,qalmışdım
17067,Bağlanmaq,bağlanmaq
17068,cani,cani
17069,işimle,işimlə
17070,axtarım,axtarım
17071,cəsəd,cəsəd
17072,Mentaliteti,mentaliteti
17073,iri,iri
17074,şiddət,şiddət
17075,ister,istər
17076,Hazırda,hazırda
17077,yarısı,yarısı
17078,nelere,nələrə
17079,çalışıram,çalışıram
17080,görəcəksən,görəcəksən
17081,çırpınsın,çırpınsın
17082,dönüb,dönüb
17083,istemirsen,istəmirsən
17084,başıboşsan,başıboşsan
17085,məsafəli,məsafəli
17086,gözlərini,gözlərini
17087,onuda,onu da
17088,Elaqəmiz,əlaqəmiz
17089,quruluşuyla,quruluşuyla
17090,şərəfsiz,şərəfsiz
17091,məntiq,məntiq
17092,yormaq,yormaq
17093,Kişilərlə,kişilərlə
17094,böyüdüb,böyüdüb
17095,Yatan,yatan
17096,pul,pul
17097,adətlərin,adətlərin
17098,olduğunuzla,olduğunuzla
17099,zehmetini,zəhmətini
17100,şərti,şərti
17101,qurtara,qurtara
17102,Neden,nədən
17103,məhərrəmlikdən,məhərrəmlikdən
17104,balnisaya,balnisaya
17105,Fəxrəddin,Fəxrəddin
17106,elan,elan
17107,rahatlıqla,rahatlıqla
17108,bilməyəcəyini,bilməyəcəyini
17109,zarafat,zarafat
17110,öyrəndim,öyrəndim
17111,səhhətində,səhhətində
17112,gizledirsen,gizlədirsən
17113,elçide,elçi də
17114,veteran,veteran
17117,arın,arın
17118,həyatını,həyatını
17119,dinimde,dinimde
17120,kütləvi,kütləvi
17121,xərcləsin,xərcləsin
17122,sense,sənsə
17123,saça,saça
17124,mənimsənilib,mənimsənilib
17125,behi,behi
17126,danışır,danışır
17127,çıxmamağından,çıxmamağından
17130,fəaliyyət,fəaliyyət
17131,elanlarini,elanlarını
17132,dəlilər,dəlilər
17133,qaynanasi,qaynanası
17134,masindir,maşındır
17135,audtoriyadan,auditoriyadan
17136,əməkdaşıyam,əməkdaşıyam
17137,çıxıb,çıxıb
17138,8-11-ə,8-11-ə
17139,Mebleq,Məbləğ
17140,dəfəsindədə,dəfəsində də
17141,VAZ-2107,VAZ-2107
17142,duşse,düşsə
17143,pulsuzunda,pulsuzun da
17144,qohumlarimdan,qohumlarımdan
17145,xanımlardır,xanımlardır
17146,köhne,köhnə
17147,itkisinə,itkisinə
17148,əsir,əsir
17149,cekindim,çəkindim
17150,sevdiyimidə,sevdiyimi də
17151,davamı,davamı
17152,uşağı,uşağı
17153,Məni,məni
17154,həryerdən,həryerdən
17155,vermedi,vermədi
17156,çətinliklərlə,çətinliklərlə
17157,avtomobili,avtomobili
17158,uzvleri,üzvləri
17159,Ayxan,Ayxan
17160,fikirləşməyən,fikirləşməyən
17161,Əliyevdir,Əliyevdir
17162,Demeyin,deməyin
17163,quldur,quldur
17164,idaresine,idarəsinə
17165,10ildi,10 ildir
17166,səviyəsi,səviyyəsi
17167,dırnaq,dırnaq
17168,Meni,məni
17169,nelerdir,nələrdir
17170,Biz,biz
17171,statusa,statusa
17172,zizek,xizək
17173,ilişirdi,ilişirdi
17175,yazanı,yazanı
17176,baglar-ve-villal,bağlar ve villalar
17177,ATA-ANA,ata-ana
17178,özümüze,özümüzə
17179,duşundü,düşündü
17180,qızımızdan,qızımızdan
17181,axıra,axıra
17182,sinifindən,sinifindən
17183,etdik,etdik
17184,Fərid,Fərid
17185,adiləşməyə,adiləşməyə
17186,yataqxanadan,yataqxanadan
17187,kinni,kinli
17188,yashamisham,yaşamışam
17189,qumar,qumar
17190,bagishladim,bagışladım
17191,gülməkdən,gülməkdən
17192,iyulun,iyulun
17193,işləmək,işləmək
17194,vaxtim,vaxtım
17195,birlerinin,birlərinin
17196,mərdiməzar,mərdiməzar
17197,fikirlesdim,fikirləşdim
17198,əylənmək,əylənmək
17199,uzaqlaşdıra,uzaqlaşdıra
17200,edən,edən
17201,yazmadı,yazmadı
17202,öldüm,öldüm
17203,bəhanə,bəhanə
17204,oldugu,olduğu
17205,səbəblərə,səbəblərə
17206,çağırmaq,çağırmaq
17207,yaxınlaşmağa,yaxınlaşmağa
17208,danlayirlarki,danlayırlar ki
17209,hazir,hazır
17210,çəkər,çəkər
17211,deyeceksiniz,deyəcəksiniz
17212,etdikləriniz,etdikləriniz
17213,zamanı,zamanı
17214,Çoxlu,çoxlu
17215,itələdi,itələdi
17216,işlə,işlə
17217,işləyirəm,işləyirəm
17218,tədirgin,tədirgin
17219,ötəri,ötəri
17220,sizsiz,sizsiz
17221,yaşamayacağına,yaşamayacağına
17222,qapıma,qapıma
17223,bir-birimizi,bir-birimizi
17224,yazmasini,yazmasını
17225,Melumati,məlumatı
17226,fikirləşən,fikirləşən
17227,oğulları,oğulları
17228,ehtimalı,ehtimalı
17229,ürekdide,ürəkdi də
17230,dost,dost
17231,deməyib,deməyib
17232,qülməli,gülməli
17233,Atamin,atamın
17234,iwim,işim
17235,əlaqəm,əlaqəm
17236,sözünü,sözünü
17237,bilərək,bilərək
17238,3cu,3-cü
17239,rəisin,rəisin
17240,eləyir,eləyir
17242,üzür,üzür
17243,yazışmasını,yazışmasını
17244,olub,olub
17245,film,film
17246,boşanib,boşanıb
17247,düşünməzlər,düşünməzlər
17248,Yaradanı,yaradanı
17249,duwunub,düşünüb
17250,qoruyub,qoruyub
17251,üçüncü,üçüncü
17252,gəldilər,gəldilər
17253,elanlari,elanları
17254,nomreye,nömrəyə
17255,Başınızı,başınızı
17256,adamları,adamları
17257,müddetir,müddətdir
17259,malı,malı
17261,qirmizi,qırmızı
17262,Sizdə,siz də
17263,sümük,sümük
17264,olacaq,olacaq
17266,bilə,bilə
17267,saxlasənlar,saxlasınlar
17268,oldurecem,öldürəcəm
17269,oğluyla,oğluyla
17270,sohbetden,söhbətdən
17271,elanını,elanını
17272,dediniz,dediniz
17273,restoranları,restoranları
17274,Onada,ona da
17275,dogrultmagi,dogrultmağı
17276,metro,metro
17277,Aldadildigimi,aldadıldığımı
17278,Heş,heç
17279,qizlara,qızlara
17280,sadiqdirlər,sadiqdirlər
17281,vatsap,vatsap
17282,ərindən,ərindən
17283,MILLETI,milləti
17284,mükəmməl,mükəmməl
17285,pullu,pullu
17286,nedi,nədi
17287,terminlər,terminlər
17288,qaçmır,qaçmır
17289,koordinatoru,koordinatoru
17291,olduqda,olduqda
17292,xercleri,xərcləri
17293,vermesek,verməsək
17294,durandan,durandan
17295,toplayan,toplayan
17296,məhəllə,məhəllə
17297,üzvlərim,üzvlərim
17298,edek,edək
17299,vermeli,verməli
17300,getiren,gətirən
17301,cagirdim,çağırdım
17303,sıradan,sıradan
17304,Xirdalanda,Xırdalanda
17305,doludur,doludur
17306,inşAllah,inşAllah
17307,wobeye,şöbəyə
17308,görüşmədik,görüşmədik
17309,durmuşam,durmuşam
17310,MƏNDƏN,məndən
17311,soyum,soyum
17314,vəziyyətə,vəziyyətə
17315,olmadı,olmadı
17316,Görünüş,görünüş
17317,imtahanlar,imtahanlar
17319,Evləndikdən,evləndikdən
17320,çəkilən,çəkilən
17321,2009-2010,2009-2010
17322,bacarmiram,bacarmıram
17323,original,original
17324,yaxşısına,yaxşısına
17325,tövsiyə,tövsiyyə
17326,İxtisasım,ixtisasım
17327,agzima,ağzıma
17328,görüşə,görüşə
17329,ağlı,ağlı
17330,çunki,çünki
17331,mashindi,maşındır
17332,Forte,Forte
17333,fikirləşirəm,fikirləşirəm
17334,tutmuşam,tutmuşam
17335,cüt,cüt
17336,əziyət,əziyyət
17337,tərzinizlə,tərzinizlə
17338,satış,satış
17339,vərdişdən,vərdişdən
17340,dururam,dururam
17341,qadınının,qadınının
17342,Farsunka,Forsunka
17343,xüsusiyyətlərdən,xüsusiyyətlərdən
17344,guvenim,güvənim
17345,intihar,intihar
17346,cavabı,cavabı
17348,başlıyıb,başlıyıb
17349,ederdi,edərdi
17350,gətirməyə,gətirməyə
17351,böyusun,böyüsün
17352,izləyən,izləyən
17353,keçirən,keçirən
17354,xaihs,xahiş
17355,maraqsiz,maraqsız
17356,qalmağımdan,qalmağımdan
17357,-birə,birə
17358,menimseleyib,mənimsəyib
17359,tutağ,tutağ
17360,daşının,daşının
17361,Əslində,əslində
17362,itirəcək,itirəcək
17363,duyğudu,duyğudur
17364,satılıb,satılıb
17365,yaşlarını,yaşlarını
17366,manatlıq,manatlıq
17367,çox,çox
17368,intiharı,intiharı
17369,unutmayin,unutmayın
17370,yaşamayacam,yaşamayacam
17371,balıq,balıq
17372,gormurem,görmürəm
17373,divanda,divanda
17374,manatda,manat da
17375,almag,almaq
17376,introvert,introvert
17377,sisib,şişib
17378,isdesemde,istəsəm də
17379,aylıq,aylıq
17380,kesildi,kəsildi
17381,komeyliy,köməklik
17382,olmayib,olmayıb
17383,alnı,alnı
17385,maaşıda,maaşı da
17386,Abasqulu,Abbasqulu
17387,Şahmat,şahmat
17388,egoları,eqoları
17389,nenem,nənəm
17390,idarəsində,idarəsində
17391,variantı,variantı
17392,qiymətdir,qiymətdir
17393,edirmi,edirmi
17394,çəkmişəm,çəkmişəm
17395,yaşıyıb,yaşayıb
17396,sındırdı,sındırdı
17397,Qrup,qrup
17398,bezdirirəm,bezdirirəm
17401,doyunca,doyunca
17402,telefona,telefona
17403,gorursen,görürsən
17404,Heyata,həyata
17405,atim,atım
17407,az,az
17408,məsxərəyə,məsxərəyə
17410,yalvarirdiki,yalvarırdı ki
17411,dərmanlarla,dərmanlarla
17412,düşməmisiniz,düşməmisiniz
17413,iwdekileri,işdəkiləri
17414,gorusmek,görüşmək
17415,girdi,girdi
17416,Azər,Azər
17417,Isteyir,istəyir
17418,dusunurem,düşünürəm
17419,qetiyyen,qətiyyən
17420,Operativ,operativ
17421,olurki,olur ki
17423,sonradan,sonradan
17424,motoru,motoru
17425,tələbatı,tələbatı
17426,Fikir,fikir
17427,işləyə,işləyə
17428,baxmadan,baxmadan
17429,Turqay,Turqay
17430,hardandilar,hardandırlar
17431,cavablarını,cavablarını
17432,almiwig,almışıq
17433,mövzular,mövzular
17434,melum,məlum
17435,istismar,istismar
17436,səhvidir,səhvidir
17437,bunlardan,bunlardan
17438,oxumadan,oxumadan
17439,Ordaki,oradakı
17440,10%i,10%-i
17441,durmaq,durmaq
17442,dominant,dominant
17443,yöntemleri,yöntəmləri
17444,elcekdi,əlcəkdir
17445,Chox,çox
17446,şəraitində,şəraitində
17447,birimizin,birimizin
17448,ucunse,üçünsə
